input_db,output_db,gain_reduction_db,threshold,ratio,knee,attack_ms,release_ms
-32.5,-49.11,16.61,-14.2,19.0,,0.5,400.0
-30.0,-48.98,18.98,-14.2,19.0,,0.5,400.0
-27.5,-48.84,21.34,-14.2,19.0,,0.5,400.0
-25.0,-48.71,23.71,-14.2,19.0,,0.5,400.0
-22.5,-48.58,26.08,-14.2,19.0,,0.5,400.0
-20.0,-48.45,28.45,-14.2,19.0,,0.5,400.0
-17.5,-48.32,30.82,-14.2,19.0,,0.5,400.0
-15.0,-48.19,33.19,-14.2,19.0,,0.5,400.0
-12.5,-48.06,35.56,-14.2,19.0,,0.5,400.0
-10.0,-47.93,37.93,-14.2,19.0,,0.5,400.0
-7.5,-47.8,40.3,-14.2,19.0,,0.5,400.0
-5.0,-47.67,42.67,-14.2,19.0,,0.5,400.0
-2.5,-47.52,45.02,-14.2,19.0,,0.5,400.0
0.0,-47.36,47.36,-14.2,19.0,,0.5,400.0
-60.0,-63.01,3.01,-14.2,20.0,,0.5,400.0
-57.5,-60.51,3.01,-14.2,20.0,,0.5,400.0
-55.0,-58.01,3.01,-14.2,20.0,,0.5,400.0
-52.5,-55.51,3.01,-14.2,20.0,,0.5,400.0
-50.0,-53.19,3.19,-14.2,20.0,,0.5,400.0
-47.5,-51.43,3.93,-14.2,20.0,,0.5,400.0
-45.0,-50.26,5.26,-14.2,20.0,,0.5,400.0
-42.5,-49.66,7.16,-14.2,20.0,,0.5,400.0
-40.0,-49.51,9.51,-14.2,20.0,,0.5,400.0
-37.5,-49.39,11.89,-14.2,20.0,,0.5,400.0
-35.0,-49.26,14.26,-14.2,20.0,,0.5,400.0
-32.5,-49.14,16.64,-14.2,20.0,,0.5,400.0
-30.0,-49.01,19.01,-14.2,20.0,,0.5,400.0
-27.5,-48.89,21.39,-14.2,20.0,,0.5,400.0
-25.0,-48.76,23.76,-14.2,20.0,,0.5,400.0
-22.5,-48.64,26.14,-14.2,20.0,,0.5,400.0
-20.0,-48.51,28.51,-14.2,20.0,,0.5,400.0
-17.5,-48.39,30.89,-14.2,20.0,,0.5,400.0
-15.0,-48.26,33.26,-14.2,20.0,,0.5,400.0
-12.5,-48.14,35.64,-14.2,20.0,,0.5,400.0
-10.0,-48.01,38.01,-14.2,20.0,,0.5,400.0
-7.5,-47.89,40.39,-14.2,20.0,,0.5,400.0
-5.0,-47.76,42.76,-14.2,20.0,,0.5,400.0
-2.5,-47.62,45.12,-14.2,20.0,,0.5,400.0
0.0,-47.46,47.46,-14.2,20.0,,0.5,400.0
-60.0,-63.01,3.01,-12.6,4.0,,0.5,400.0
-57.5,-60.51,3.01,-12.6,4.0,,0.5,400.0
-55.0,-58.01,3.01,-12.6,4.0,,0.5,400.0
-52.5,-55.52,3.02,-12.6,4.0,,0.5,400.0
-50.0,-53.35,3.35,-12.6,4.0,,0.5,400.0
-47.5,-51.63,4.13,-12.6,4.0,,0.5,400.0
-45.0,-50.36,5.36,-12.6,4.0,,0.5,400.0
-42.5,-49.53,7.03,-12.6,4.0,,0.5,400.0
-40.0,-48.91,8.91,-12.6,4.0,,0.5,400.0
-37.5,-48.28,10.78,-12.6,4.0,,0.5,400.0
-35.0,-47.66,12.66,-12.6,4.0,,0.5,400.0
-32.5,-47.03,14.53,-12.6,4.0,,0.5,400.0
-30.0,-46.41,16.41,-12.6,4.0,,0.5,400.0
-27.5,-45.78,18.28,-12.6,4.0,,0.5,400.0
-25.0,-45.16,20.16,-12.6,4.0,,0.5,400.0
-22.5,-44.53,22.03,-12.6,4.0,,0.5,400.0
-20.0,-43.91,23.91,-12.6,4.0,,0.5,400.0
-17.5,-43.28,25.78,-12.6,4.0,,0.5,400.0
-15.0,-42.66,27.66,-12.6,4.0,,0.5,400.0
-12.5,-42.03,29.53,-12.6,4.0,,0.5,400.0
-10.0,-41.41,31.41,-12.6,4.0,,0.5,400.0
-7.5,-40.78,33.28,-12.6,4.0,,0.5,400.0
-5.0,-40.15,35.15,-12.6,4.0,,0.5,400.0
-2.5,-39.52,37.02,-12.6,4.0,,0.5,400.0
0.0,-38.85,38.85,-12.6,4.0,,0.5,400.0
-60.0,-63.01,3.01,-12.6,5.0,,0.5,400.0
-57.5,-60.51,3.01,-12.6,5.0,,0.5,400.0
-55.0,-58.01,3.01,-12.6,5.0,,0.5,400.0
-52.5,-55.52,3.02,-12.6,5.0,,0.5,400.0
-50.0,-53.37,3.37,-12.6,5.0,,0.5,400.0
-47.5,-51.69,4.19,-12.6,5.0,,0.5,400.0
-45.0,-50.49,5.49,-12.6,5.0,,0.5,400.0
-42.5,-49.77,7.27,-12.6,5.0,,0.5,400.0
-40.0,-49.25,9.25,-12.6,5.0,,0.5,400.0
-37.5,-48.73,11.23,-12.6,5.0,,0.5,400.0
-35.0,-48.22,13.22,-12.6,5.0,,0.5,400.0
-32.5,-47.7,15.2,-12.6,5.0,,0.5,400.0
-30.0,-47.18,17.18,-12.6,5.0,,0.5,400.0
-27.5,-46.67,19.17,-12.6,5.0,,0.5,400.0
-25.0,-46.15,21.15,-12.6,5.0,,0.5,400.0
-22.5,-45.63,23.13,-12.6,5.0,,0.5,400.0
-20.0,-45.12,25.12,-12.6,5.0,,0.5,400.0
-17.5,-44.6,27.1,-12.6,5.0,,0.5,400.0
-15.0,-44.08,29.08,-12.6,5.0,,0.5,400.0
-12.5,-43.57,31.07,-12.6,5.0,,0.5,400.0
-10.0,-43.05,33.05,-12.6,5.0,,0.5,400.0
-7.5,-42.53,35.03,-12.6,5.0,,0.5,400.0
-5.0,-42.01,37.01,-12.6,5.0,,0.5,400.0
-2.5,-41.48,38.98,-12.6,5.0,,0.5,400.0
0.0,-40.93,40.93,-12.6,5.0,,0.5,400.0
-60.0,-63.01,3.01,-12.6,6.0,,0.5,400.0
-57.5,-60.51,3.01,-12.6,6.0,,0.5,400.0
-55.0,-58.01,3.01,-12.6,6.0,,0.5,400.0
-52.5,-55.52,3.02,-12.6,6.0,,0.5,400.0
-50.0,-53.38,3.38,-12.6,6.0,,0.5,400.0
-47.5,-51.74,4.24,-12.6,6.0,,0.5,400.0
-45.0,-50.59,5.59,-12.6,6.0,,0.5,400.0
-42.5,-49.93,7.43,-12.6,6.0,,0.5,400.0
-40.0,-49.49,9.49,-12.6,6.0,,0.5,400.0
-37.5,-49.05,11.55,-12.6,6.0,,0.5,400.0
-35.0,-48.61,13.61,-12.6,6.0,,0.5,400.0
-32.5,-48.17,15.67,-12.6,6.0,,0.5,400.0
-30.0,-47.73,17.73,-12.6,6.0,,0.5,400.0
-27.5,-47.29,19.79,-12.6,6.0,,0.5,400.0
-25.0,-46.85,21.85,-12.6,6.0,,0.5,400.0
-22.5,-46.41,23.91,-12.6,6.0,,0.5,400.0
-20.0,-45.97,25.97,-12.6,6.0,,0.5,400.0
-17.5,-45.53,28.03,-12.6,6.0,,0.5,400.0
-15.0,-45.09,30.09,-12.6,6.0,,0.5,400.0
-12.5,-44.65,32.15,-12.6,6.0,,0.5,400.0
-10.0,-44.21,34.21,-12.6,6.0,,0.5,400.0
-7.5,-43.77,36.27,-12.6,6.0,,0.5,400.0
-5.0,-43.32,38.32,-12.6,6.0,,0.5,400.0
-2.5,-42.87,40.37,-12.6,6.0,,0.5,400.0
0.0,-42.39,42.39,-12.6,6.0,,0.5,400.0
-60.0,-63.01,3.01,-12.6,7.0,,0.5,400.0
-57.5,-60.51,3.01,-12.6,7.0,,0.5,400.0
-55.0,-58.01,3.01,-12.6,7.0,,0.5,400.0
-52.5,-55.52,3.02,-12.6,7.0,,0.5,400.0
-50.0,-53.4,3.4,-12.6,7.0,,0.5,400.0
-47.5,-51.77,4.27,-12.6,7.0,,0.5,400.0
-45.0,-50.66,5.66,-12.6,7.0,,0.5,400.0
-42.5,-50.05,7.55,-12.6,7.0,,0.5,400.0
-40.0,-49.67,9.67,-12.6,7.0,,0.5,400.0
-37.5,-49.29,11.79,-12.6,7.0,,0.5,400.0
-35.0,-48.9,13.9,-12.6,7.0,,0.5,400.0
-32.5,-48.52,16.02,-12.6,7.0,,0.5,400.0
-30.0,-48.14,18.14,-12.6,7.0,,0.5,400.0
-27.5,-47.76,20.26,-12.6,7.0,,0.5,400.0
-25.0,-47.37,22.37,-12.6,7.0,,0.5,400.0
-22.5,-46.99,24.49,-12.6,7.0,,0.5,400.0
-20.0,-46.61,26.61,-12.6,7.0,,0.5,400.0
-17.5,-46.22,28.72,-12.6,7.0,,0.5,400.0
-15.0,-45.84,30.84,-12.6,7.0,,0.5,400.0
-12.5,-45.46,32.96,-12.6,7.0,,0.5,400.0
-10.0,-45.08,35.08,-12.6,7.0,,0.5,400.0
-7.5,-44.69,37.19,-12.6,7.0,,0.5,400.0
-5.0,-44.3,39.3,-12.6,7.0,,0.5,400.0
-2.5,-43.91,41.41,-12.6,7.0,,0.5,400.0
0.0,-43.49,43.49,-12.6,7.0,,0.5,400.0
-60.0,-63.01,3.01,-12.6,7.0,,0.5,400.0
-57.5,-60.51,3.01,-12.6,7.0,,0.5,400.0
-55.0,-58.01,3.01,-12.6,7.0,,0.5,400.0
-52.5,-55.52,3.02,-12.6,7.0,,0.5,400.0
-50.0,-53.4,3.4,-12.6,7.0,,0.5,400.0
-47.5,-51.8,4.3,-12.6,7.0,,0.5,400.0
-45.0,-50.71,5.71,-12.6,7.0,,0.5,400.0
-42.5,-50.15,7.65,-12.6,7.0,,0.5,400.0
-40.0,-49.81,9.81,-12.6,7.0,,0.5,400.0
-37.5,-49.47,11.97,-12.6,7.0,,0.5,400.0
-35.0,-49.13,14.13,-12.6,7.0,,0.5,400.0
-32.5,-48.79,16.29,-12.6,7.0,,0.5,400.0
-30.0,-48.45,18.45,-12.6,7.0,,0.5,400.0
-27.5,-48.11,20.61,-12.6,7.0,,0.5,400.0
-25.0,-47.77,22.77,-12.6,7.0,,0.5,400.0
-22.5,-47.43,24.93,-12.6,7.0,,0.5,400.0
-20.0,-47.09,27.09,-12.6,7.0,,0.5,400.0
-17.5,-46.75,29.25,-12.6,7.0,,0.5,400.0
-15.0,-46.42,31.42,-12.6,7.0,,0.5,400.0
-12.5,-46.08,33.58,-12.6,7.0,,0.5,400.0
-10.0,-45.74,35.74,-12.6,7.0,,0.5,400.0
-7.5,-45.4,37.9,-12.6,7.0,,0.5,400.0
-5.0,-45.05,40.05,-12.6,7.0,,0.5,400.0
-2.5,-44.7,42.2,-12.6,7.0,,0.5,400.0
0.0,-44.33,44.33,-12.6,7.0,,0.5,400.0
-60.0,-63.01,3.01,-12.6,8.0,,0.5,400.0
-57.5,-60.51,3.01,-12.6,8.0,,0.5,400.0
-55.0,-58.01,3.01,-12.6,8.0,,0.5,400.0
-52.5,-55.52,3.02,-12.6,8.0,,0.5,400.0
-50.0,-53.41,3.41,-12.6,8.0,,0.5,400.0
-47.5,-51.82,4.32,-12.6,8.0,,0.5,400.0
-45.0,-50.76,5.76,-12.6,8.0,,0.5,400.0
-42.5,-50.22,7.72,-12.6,8.0,,0.5,400.0
-40.0,-49.92,9.92,-12.6,8.0,,0.5,400.0
-37.5,-49.61,12.11,-12.6,8.0,,0.5,400.0
-35.0,-49.31,14.31,-12.6,8.0,,0.5,400.0
-32.5,-49.0,16.5,-12.6,8.0,,0.5,400.0
-30.0,-48.7,18.7,-12.6,8.0,,0.5,400.0
-27.5,-48.39,20.89,-12.6,8.0,,0.5,400.0
-25.0,-48.09,23.09,-12.6,8.0,,0.5,400.0
-22.5,-47.79,25.29,-12.6,8.0,,0.5,400.0
-20.0,-47.48,27.48,-12.6,8.0,,0.5,400.0
-17.5,-47.18,29.68,-12.6,8.0,,0.5,400.0
-15.0,-46.87,31.87,-12.6,8.0,,0.5,400.0
-12.5,-46.57,34.07,-12.6,8.0,,0.5,400.0
-10.0,-46.26,36.26,-12.6,8.0,,0.5,400.0
-7.5,-45.96,38.46,-12.6,8.0,,0.5,400.0
-5.0,-45.65,40.65,-12.6,8.0,,0.5,400.0
-2.5,-45.33,42.83,-12.6,8.0,,0.5,400.0
0.0,-44.99,44.99,-12.6,8.0,,0.5,400.0
-60.0,-63.01,3.01,-12.6,9.0,,0.5,400.0
-57.5,-60.51,3.01,-12.6,9.0,,0.5,400.0
-55.0,-58.01,3.01,-12.6,9.0,,0.5,400.0
-52.5,-55.52,3.02,-12.6,9.0,,0.5,400.0
-50.0,-53.41,3.41,-12.6,9.0,,0.5,400.0
-47.5,-51.84,4.34,-12.6,9.0,,0.5,400.0
-45.0,-50.79,5.79,-12.6,9.0,,0.5,400.0
-42.5,-50.28,7.78,-12.6,9.0,,0.5,400.0
-40.0,-50.01,10.01,-12.6,9.0,,0.5,400.0
-37.5,-49.73,12.23,-12.6,9.0,,0.5,400.0
-35.0,-49.45,14.45,-12.6,9.0,,0.5,400.0
-32.5,-49.18,16.68,-12.6,9.0,,0.5,400.0
-30.0,-48.9,18.9,-12.6,9.0,,0.5,400.0
-27.5,-48.62,21.12,-12.6,9.0,,0.5,400.0
-25.0,-48.35,23.35,-12.6,9.0,,0.5,400.0
-22.5,-48.07,25.57,-12.6,9.0,,0.5,400.0
-20.0,-47.8,27.8,-12.6,9.0,,0.5,400.0
-17.5,-47.52,30.02,-12.6,9.0,,0.5,400.0
-15.0,-47.24,32.24,-12.6,9.0,,0.5,400.0
-12.5,-46.97,34.47,-12.6,9.0,,0.5,400.0
-10.0,-46.69,36.69,-12.6,9.0,,0.5,400.0
-7.5,-46.41,38.91,-12.6,9.0,,0.5,400.0
-5.0,-46.13,41.13,-12.6,9.0,,0.5,400.0
-2.5,-45.84,43.34,-12.6,9.0,,0.5,400.0
0.0,-45.53,45.53,-12.6,9.0,,0.5,400.0
-60.0,-63.01,3.01,-12.6,10.0,,0.5,400.0
-57.5,-60.51,3.01,-12.6,10.0,,0.5,400.0
-55.0,-58.01,3.01,-12.6,10.0,,0.5,400.0
-52.5,-55.52,3.02,-12.6,10.0,,0.5,400.0
-50.0,-53.42,3.42,-12.6,10.0,,0.5,400.0
-47.5,-51.85,4.35,-12.6,10.0,,0.5,400.0
-45.0,-50.82,5.82,-12.6,10.0,,0.5,400.0
-42.5,-50.33,7.83,-12.6,10.0,,0.5,400.0
-40.0,-50.08,10.08,-12.6,10.0,,0.5,400.0
-37.5,-49.83,12.33,-12.6,10.0,,0.5,400.0
-35.0,-49.57,14.57,-12.6,10.0,,0.5,400.0
-32.5,-49.32,16.82,-12.6,10.0,,0.5,400.0
-30.0,-49.07,19.07,-12.6,10.0,,0.5,400.0
-27.5,-48.82,21.32,-12.6,10.0,,0.5,400.0
-25.0,-48.56,23.56,-12.6,10.0,,0.5,400.0
-22.5,-48.31,25.81,-12.6,10.0,,0.5,400.0
-20.0,-48.06,28.06,-12.6,10.0,,0.5,400.0
-17.5,-47.8,30.3,-12.6,10.0,,0.5,400.0
-15.0,-47.55,32.55,-12.6,10.0,,0.5,400.0
-12.5,-47.3,34.8,-12.6,10.0,,0.5,400.0
-10.0,-47.05,37.05,-12.6,10.0,,0.5,400.0
-7.5,-46.79,39.29,-12.6,10.0,,0.5,400.0
-5.0,-46.54,41.54,-12.6,10.0,,0.5,400.0
-2.5,-46.27,43.77,-12.6,10.0,,0.5,400.0
0.0,-45.98,45.98,-12.6,10.0,,0.5,400.0
-60.0,-63.01,3.01,-12.6,11.0,,0.5,400.0
-57.5,-60.51,3.01,-12.6,11.0,,0.5,400.0
-55.0,-58.01,3.01,-12.6,11.0,,0.5,400.0
-52.5,-55.52,3.02,-12.6,11.0,,0.5,400.0
-50.0,-53.42,3.42,-12.6,11.0,,0.5,400.0
-47.5,-51.86,4.36,-12.6,11.0,,0.5,400.0
-45.0,-50.85,5.85,-12.6,11.0,,0.5,400.0
-42.5,-50.38,7.88,-12.6,11.0,,0.5,400.0
-40.0,-50.14,10.14,-12.6,11.0,,0.5,400.0
-37.5,-49.91,12.41,-12.6,11.0,,0.5,400.0
-35.0,-49.68,14.68,-12.6,11.0,,0.5,400.0
-32.5,-49.44,16.94,-12.6,11.0,,0.5,400.0
-30.0,-49.21,19.21,-12.6,11.0,,0.5,400.0
-27.5,-48.98,21.48,-12.6,11.0,,0.5,400.0
-25.0,-48.75,23.75,-12.6,11.0,,0.5,400.0
-22.5,-48.51,26.01,-12.6,11.0,,0.5,400.0
-20.0,-48.28,28.28,-12.6,11.0,,0.5,400.0
-17.5,-48.05,30.55,-12.6,11.0,,0.5,400.0
-15.0,-47.81,32.81,-12.6,11.0,,0.5,400.0
-12.5,-47.58,35.08,-12.6,11.0,,0.5,400.0
-10.0,-47.35,37.35,-12.6,11.0,,0.5,400.0
-7.5,-47.11,39.61,-12.6,11.0,,0.5,400.0
-5.0,-46.88,41.88,-12.6,11.0,,0.5,400.0
-2.5,-46.63,44.13,-12.6,11.0,,0.5,400.0
0.0,-46.36,46.36,-12.6,11.0,,0.5,400.0
-60.0,-63.01,3.01,-12.6,12.0,,0.5,400.0
-57.5,-60.51,3.01,-12.6,12.0,,0.5,400.0
-55.0,-58.01,3.01,-12.6,12.0,,0.5,400.0
-52.5,-55.52,3.02,-12.6,12.0,,0.5,400.0
-50.0,-53.43,3.43,-12.6,12.0,,0.5,400.0
-47.5,-51.87,4.37,-12.6,12.0,,0.5,400.0
-45.0,-50.87,5.87,-12.6,12.0,,0.5,400.0
-42.5,-50.41,7.91,-12.6,12.0,,0.5,400.0
-40.0,-50.2,10.2,-12.6,12.0,,0.5,400.0
-37.5,-49.98,12.48,-12.6,12.0,,0.5,400.0
-35.0,-49.76,14.76,-12.6,12.0,,0.5,400.0
-32.5,-49.55,17.05,-12.6,12.0,,0.5,400.0
-30.0,-49.33,19.33,-12.6,12.0,,0.5,400.0
-27.5,-49.12,21.62,-12.6,12.0,,0.5,400.0
-25.0,-48.9,23.9,-12.6,12.0,,0.5,400.0
-22.5,-48.68,26.18,-12.6,12.0,,0.5,400.0
-20.0,-48.47,28.47,-12.6,12.0,,0.5,400.0
-17.5,-48.25,30.75,-12.6,12.0,,0.5,400.0
-15.0,-48.04,33.04,-12.6,12.0,,0.5,400.0
-12.5,-47.82,35.32,-12.6,12.0,,0.5,400.0
-10.0,-47.6,37.6,-12.6,12.0,,0.5,400.0
-7.5,-47.39,39.89,-12.6,12.0,,0.5,400.0
-5.0,-47.17,42.17,-12.6,12.0,,0.5,400.0
-2.5,-46.94,44.44,-12.6,12.0,,0.5,400.0
0.0,-46.69,46.69,-12.6,12.0,,0.5,400.0
-60.0,-63.01,3.01,-12.6,12.0,,0.5,400.0
-57.5,-60.51,3.01,-12.6,12.0,,0.5,400.0
-55.0,-58.01,3.01,-12.6,12.0,,0.5,400.0
-52.5,-55.53,3.03,-12.6,12.0,,0.5,400.0
-50.0,-53.43,3.43,-12.6,12.0,,0.5,400.0
-47.5,-51.88,4.38,-12.6,12.0,,0.5,400.0
-45.0,-50.89,5.89,-12.6,12.0,,0.5,400.0
-42.5,-50.44,7.94,-12.6,12.0,,0.5,400.0
-40.0,-50.24,10.24,-12.6,12.0,,0.5,400.0
-37.5,-50.04,12.54,-12.6,12.0,,0.5,400.0
-35.0,-49.84,14.84,-12.6,12.0,,0.5,400.0
-32.5,-49.64,17.14,-12.6,12.0,,0.5,400.0
-30.0,-49.44,19.44,-12.6,12.0,,0.5,400.0
-27.5,-49.23,21.73,-12.6,12.0,,0.5,400.0
-25.0,-49.03,24.03,-12.6,12.0,,0.5,400.0
-22.5,-48.83,26.33,-12.6,12.0,,0.5,400.0
-20.0,-48.63,28.63,-12.6,12.0,,0.5,400.0
-17.5,-48.43,30.93,-12.6,12.0,,0.5,400.0
-15.0,-48.23,33.23,-12.6,12.0,,0.5,400.0
-12.5,-48.03,35.53,-12.6,12.0,,0.5,400.0
-10.0,-47.83,37.83,-12.6,12.0,,0.5,400.0
-7.5,-47.62,40.12,-12.6,12.0,,0.5,400.0
-5.0,-47.42,42.42,-12.6,12.0,,0.5,400.0
-2.5,-47.2,44.7,-12.6,12.0,,0.5,400.0
0.0,-46.97,46.97,-12.6,12.0,,0.5,400.0
-60.0,-63.01,3.01,-12.6,13.0,,0.5,400.0
-57.5,-60.51,3.01,-12.6,13.0,,0.5,400.0
-55.0,-58.01,3.01,-12.6,13.0,,0.5,400.0
-52.5,-55.53,3.03,-12.6,13.0,,0.5,400.0
-50.0,-53.43,3.43,-12.6,13.0,,0.5,400.0
-47.5,-51.89,4.39,-12.6,13.0,,0.5,400.0
-45.0,-50.9,5.9,-12.6,13.0,,0.5,400.0
-42.5,-50.47,7.97,-12.6,13.0,,0.5,400.0
-40.0,-50.28,10.28,-12.6,13.0,,0.5,400.0
-37.5,-50.09,12.59,-12.6,13.0,,0.5,400.0
-35.0,-49.9,14.9,-12.6,13.0,,0.5,400.0
-32.5,-49.72,17.22,-12.6,13.0,,0.5,400.0
-30.0,-49.53,19.53,-12.6,13.0,,0.5,400.0
-27.5,-49.34,21.84,-12.6,13.0,,0.5,400.0
-25.0,-49.15,24.15,-12.6,13.0,,0.5,400.0
-22.5,-48.96,26.46,-12.6,13.0,,0.5,400.0
-20.0,-48.77,28.77,-12.6,13.0,,0.5,400.0
-17.5,-48.58,31.08,-12.6,13.0,,0.5,400.0
-15.0,-48.4,33.4,-12.6,13.0,,0.5,400.0
-12.5,-48.21,35.71,-12.6,13.0,,0.5,400.0
-10.0,-48.02,38.02,-12.6,13.0,,0.5,400.0
-7.5,-47.83,40.33,-12.6,13.0,,0.5,400.0
-5.0,-47.64,42.64,-12.6,13.0,,0.5,400.0
-2.5,-47.44,44.94,-12.6,13.0,,0.5,400.0
0.0,-47.21,47.21,-12.6,13.0,,0.5,400.0
-60.0,-63.01,3.01,-12.6,14.0,,0.5,400.0
-57.5,-60.51,3.01,-12.6,14.0,,0.5,400.0
-55.0,-58.01,3.01,-12.6,14.0,,0.5,400.0
-52.5,-55.53,3.03,-12.6,14.0,,0.5,400.0
-50.0,-53.43,3.43,-12.6,14.0,,0.5,400.0
-47.5,-51.9,4.4,-12.6,14.0,,0.5,400.0
-45.0,-50.92,5.92,-12.6,14.0,,0.5,400.0
-42.5,-50.49,7.99,-12.6,14.0,,0.5,400.0
-40.0,-50.32,10.32,-12.6,14.0,,0.5,400.0
-37.5,-50.14,12.64,-12.6,14.0,,0.5,400.0
-35.0,-49.96,14.96,-12.6,14.0,,0.5,400.0
-32.5,-49.79,17.29,-12.6,14.0,,0.5,400.0
-30.0,-49.61,19.61,-12.6,14.0,,0.5,400.0
-27.5,-49.43,21.93,-12.6,14.0,,0.5,400.0
-25.0,-49.25,24.25,-12.6,14.0,,0.5,400.0
-22.5,-49.08,26.58,-12.6,14.0,,0.5,400.0
-20.0,-48.9,28.9,-12.6,14.0,,0.5,400.0
-17.5,-48.72,31.22,-12.6,14.0,,0.5,400.0
-15.0,-48.55,33.55,-12.6,14.0,,0.5,400.0
-12.5,-48.37,35.87,-12.6,14.0,,0.5,400.0
-10.0,-48.19,38.19,-12.6,14.0,,0.5,400.0
-7.5,-48.01,40.51,-12.6,14.0,,0.5,400.0
-5.0,-47.83,42.83,-12.6,14.0,,0.5,400.0
-2.5,-47.64,45.14,-12.6,14.0,,0.5,400.0
0.0,-47.43,47.43,-12.6,14.0,,0.5,400.0
-60.0,-63.01,3.01,-12.6,15.0,,0.5,400.0
-57.5,-60.51,3.01,-12.6,15.0,,0.5,400.0
-55.0,-58.01,3.01,-12.6,15.0,,0.5,400.0
-52.5,-55.53,3.03,-12.6,15.0,,0.5,400.0
-50.0,-53.43,3.43,-12.6,15.0,,0.5,400.0
-47.5,-51.9,4.4,-12.6,15.0,,0.5,400.0
-45.0,-50.93,5.93,-12.6,15.0,,0.5,400.0
-42.5,-50.52,8.02,-12.6,15.0,,0.5,400.0
-40.0,-50.35,10.35,-12.6,15.0,,0.5,400.0
-37.5,-50.18,12.68,-12.6,15.0,,0.5,400.0
-35.0,-50.01,15.01,-12.6,15.0,,0.5,400.0
-32.5,-49.85,17.35,-12.6,15.0,,0.5,400.0
-30.0,-49.68,19.68,-12.6,15.0,,0.5,400.0
-27.5,-49.51,22.01,-12.6,15.0,,0.5,400.0
-25.0,-49.35,24.35,-12.6,15.0,,0.5,400.0
-22.5,-49.18,26.68,-12.6,15.0,,0.5,400.0
-20.0,-49.01,29.01,-12.6,15.0,,0.5,400.0
-17.5,-48.84,31.34,-12.6,15.0,,0.5,400.0
-15.0,-48.68,33.68,-12.6,15.0,,0.5,400.0
-12.5,-48.51,36.01,-12.6,15.0,,0.5,400.0
-10.0,-48.34,38.34,-12.6,15.0,,0.5,400.0
-7.5,-48.17,40.67,-12.6,15.0,,0.5,400.0
-5.0,-48.0,43.0,-12.6,15.0,,0.5,400.0
-2.5,-47.82,45.32,-12.6,15.0,,0.5,400.0
0.0,-47.62,47.62,-12.6,15.0,,0.5,400.0
-60.0,-63.01,3.01,-12.6,16.0,,0.5,400.0
-57.5,-60.51,3.01,-12.6,16.0,,0.5,400.0
-55.0,-58.01,3.01,-12.6,16.0,,0.5,400.0
-52.5,-55.53,3.03,-12.6,16.0,,0.5,400.0
-50.0,-53.44,3.44,-12.6,16.0,,0.5,400.0
-47.5,-51.91,4.41,-12.6,16.0,,0.5,400.0
-45.0,-50.94,5.94,-12.6,16.0,,0.5,400.0
-42.5,-50.53,8.03,-12.6,16.0,,0.5,400.0
-40.0,-50.38,10.38,-12.6,16.0,,0.5,400.0
-37.5,-50.22,12.72,-12.6,16.0,,0.5,400.0
-35.0,-50.06,15.06,-12.6,16.0,,0.5,400.0
-32.5,-49.9,17.4,-12.6,16.0,,0.5,400.0
-30.0,-49.74,19.74,-12.6,16.0,,0.5,400.0
-27.5,-49.58,22.08,-12.6,16.0,,0.5,400.0
-25.0,-49.43,24.43,-12.6,16.0,,0.5,400.0
-22.5,-49.27,26.77,-12.6,16.0,,0.5,400.0
-20.0,-49.11,29.11,-12.6,16.0,,0.5,400.0
-17.5,-48.95,31.45,-12.6,16.0,,0.5,400.0
-15.0,-48.79,33.79,-12.6,16.0,,0.5,400.0
-12.5,-48.63,36.13,-12.6,16.0,,0.5,400.0
-10.0,-48.48,38.48,-12.6,16.0,,0.5,400.0
-7.5,-48.32,40.82,-12.6,16.0,,0.5,400.0
-5.0,-48.15,43.15,-12.6,16.0,,0.5,400.0
-2.5,-47.98,45.48,-12.6,16.0,,0.5,400.0
0.0,-47.79,47.79,-12.6,16.0,,0.5,400.0
-60.0,-63.01,3.01,-12.6,17.0,,0.5,400.0
-57.5,-60.51,3.01,-12.6,17.0,,0.5,400.0
-55.0,-58.01,3.01,-12.6,17.0,,0.5,400.0
-52.5,-55.53,3.03,-12.6,17.0,,0.5,400.0
-50.0,-53.44,3.44,-12.6,17.0,,0.5,400.0
-47.5,-51.91,4.41,-12.6,17.0,,0.5,400.0
-45.0,-50.95,5.95,-12.6,17.0,,0.5,400.0
-42.5,-50.55,8.05,-12.6,17.0,,0.5,400.0
-40.0,-50.4,10.4,-12.6,17.0,,0.5,400.0
-37.5,-50.25,12.75,-12.6,17.0,,0.5,400.0
-35.0,-50.1,15.1,-12.6,17.0,,0.5,400.0
-32.5,-49.95,17.45,-12.6,17.0,,0.5,400.0
-30.0,-49.8,19.8,-12.6,17.0,,0.5,400.0
-27.5,-49.65,22.15,-12.6,17.0,,0.5,400.0
-25.0,-49.5,24.5,-12.6,17.0,,0.5,400.0
-22.5,-49.35,26.85,-12.6,17.0,,0.5,400.0
-20.0,-49.2,29.2,-12.6,17.0,,0.5,400.0
-17.5,-49.05,31.55,-12.6,17.0,,0.5,400.0
-15.0,-48.9,33.9,-12.6,17.0,,0.5,400.0
-12.5,-48.75,36.25,-12.6,17.0,,0.5,400.0
-10.0,-48.6,38.6,-12.6,17.0,,0.5,400.0
-7.5,-48.45,40.95,-12.6,17.0,,0.5,400.0
