input_db,output_db,gain_reduction_db,threshold,ratio,knee,attack_ms,release_ms
-57.5,-60.51,3.01,1.11,11.5,,,
-55.0,-58.01,3.01,1.11,11.5,,,
-52.5,-55.51,3.01,1.11,11.5,,,
-50.0,-53.01,3.01,1.11,11.5,,,
-47.5,-50.51,3.01,1.11,11.5,,,
-45.0,-48.01,3.01,1.11,11.5,,,
-42.5,-45.51,3.01,1.11,11.5,,,
-40.0,-43.01,3.01,1.11,11.5,,,
-37.5,-40.51,3.01,1.11,11.5,,,
-35.0,-38.01,3.01,1.11,11.5,,,
-32.5,-35.51,3.01,1.11,11.5,,,
-30.0,-33.01,3.01,1.11,11.5,,,
-27.5,-30.51,3.01,1.11,11.5,,,
-25.0,-28.01,3.01,1.11,11.5,,,
-22.5,-25.51,3.01,1.11,11.5,,,
-20.0,-23.13,3.13,1.11,11.5,,,
-17.5,-21.36,3.86,1.11,11.5,,,
-15.0,-20.2,5.2,1.11,11.5,,,
-12.5,-19.62,7.12,1.11,11.5,,,
-10.0,-19.5,9.5,1.11,11.5,,,
-7.5,-19.4,11.9,1.11,11.5,,,
-5.0,-19.28,14.28,1.11,11.5,,,
-2.5,-19.13,16.63,1.11,11.5,,,
0.0,-18.87,18.87,1.11,11.5,,,
-60.0,-63.01,3.01,1.11,12.4,,,
-57.5,-60.51,3.01,1.11,12.4,,,
-55.0,-58.01,3.01,1.11,12.4,,,
-52.5,-55.51,3.01,1.11,12.4,,,
-50.0,-53.01,3.01,1.11,12.4,,,
-47.5,-50.51,3.01,1.11,12.4,,,
-45.0,-48.01,3.01,1.11,12.4,,,
-42.5,-45.51,3.01,1.11,12.4,,,
-40.0,-43.01,3.01,1.11,12.4,,,
-37.5,-40.51,3.01,1.11,12.4,,,
-35.0,-38.01,3.01,1.11,12.4,,,
-32.5,-35.51,3.01,1.11,12.4,,,
-30.0,-33.01,3.01,1.11,12.4,,,
-27.5,-30.51,3.01,1.11,12.4,,,
-25.0,-28.01,3.01,1.11,12.4,,,
-22.5,-25.51,3.01,1.11,12.4,,,
-20.0,-23.13,3.13,1.11,12.4,,,
-17.5,-21.36,3.86,1.11,12.4,,,
-15.0,-20.22,5.22,1.11,12.4,,,
-12.5,-19.65,7.15,1.11,12.4,,,
-10.0,-19.54,9.54,1.11,12.4,,,
-7.5,-19.47,11.97,1.11,12.4,,,
-5.0,-19.37,14.37,1.11,12.4,,,
-2.5,-19.23,16.73,1.11,12.4,,,
0.0,-18.98,18.98,1.11,12.4,,,
-60.0,-63.01,3.01,1.11,13.4,,,
-57.5,-60.51,3.01,1.11,13.4,,,
-55.0,-58.01,3.01,1.11,13.4,,,
-52.5,-55.51,3.01,1.11,13.4,,,
-50.0,-53.01,3.01,1.11,13.4,,,
-47.5,-50.51,3.01,1.11,13.4,,,
-45.0,-48.01,3.01,1.11,13.4,,,
-42.5,-45.51,3.01,1.11,13.4,,,
-40.0,-43.01,3.01,1.11,13.4,,,
-37.5,-40.51,3.01,1.11,13.4,,,
-35.0,-38.01,3.01,1.11,13.4,,,
-32.5,-35.51,3.01,1.11,13.4,,,
-30.0,-33.01,3.01,1.11,13.4,,,
-27.5,-30.51,3.01,1.11,13.4,,,
-25.0,-28.01,3.01,1.11,13.4,,,
-22.5,-25.51,3.01,1.11,13.4,,,
-20.0,-23.13,3.13,1.11,13.4,,,
-17.5,-21.37,3.87,1.11,13.4,,,
-15.0,-20.23,5.23,1.11,13.4,,,
-12.5,-19.67,7.17,1.11,13.4,,,
-10.0,-19.59,9.59,1.11,13.4,,,
-7.5,-19.53,12.03,1.11,13.4,,,
-5.0,-19.44,14.44,1.11,13.4,,,
-2.5,-19.32,16.82,1.11,13.4,,,
0.0,-19.09,19.09,1.11,13.4,,,
-60.0,-63.01,3.01,1.11,14.3,,,
-57.5,-60.51,3.01,1.11,14.3,,,
-55.0,-58.01,3.01,1.11,14.3,,,
-52.5,-55.51,3.01,1.11,14.3,,,
-50.0,-53.01,3.01,1.11,14.3,,,
-47.5,-50.51,3.01,1.11,14.3,,,
-45.0,-48.01,3.01,1.11,14.3,,,
-42.5,-45.51,3.01,1.11,14.3,,,
-40.0,-43.01,3.01,1.11,14.3,,,
-37.5,-40.51,3.01,1.11,14.3,,,
-35.0,-38.01,3.01,1.11,14.3,,,
-32.5,-35.51,3.01,1.11,14.3,,,
-30.0,-33.01,3.01,1.11,14.3,,,
-27.5,-30.51,3.01,1.11,14.3,,,
-25.0,-28.01,3.01,1.11,14.3,,,
-22.5,-25.51,3.01,1.11,14.3,,,
-20.0,-23.13,3.13,1.11,14.3,,,
-17.5,-21.37,3.87,1.11,14.3,,,
-15.0,-20.24,5.24,1.11,14.3,,,
-12.5,-19.7,7.2,1.11,14.3,,,
-10.0,-19.62,9.62,1.11,14.3,,,
-7.5,-19.57,12.07,1.11,14.3,,,
-5.0,-19.5,14.5,1.11,14.3,,,
-2.5,-19.39,16.89,1.11,14.3,,,
0.0,-19.17,19.17,1.11,14.3,,,
-60.0,-63.01,3.01,1.11,15.3,,,
-57.5,-60.51,3.01,1.11,15.3,,,
-55.0,-58.01,3.01,1.11,15.3,,,
-52.5,-55.51,3.01,1.11,15.3,,,
-50.0,-53.01,3.01,1.11,15.3,,,
-47.5,-50.51,3.01,1.11,15.3,,,
-45.0,-48.01,3.01,1.11,15.3,,,
-42.5,-45.51,3.01,1.11,15.3,,,
-40.0,-43.01,3.01,1.11,15.3,,,
-37.5,-40.51,3.01,1.11,15.3,,,
-35.0,-38.01,3.01,1.11,15.3,,,
-32.5,-35.51,3.01,1.11,15.3,,,
-30.0,-33.01,3.01,1.11,15.3,,,
-27.5,-30.51,3.01,1.11,15.3,,,
-25.0,-28.01,3.01,1.11,15.3,,,
-22.5,-25.51,3.01,1.11,15.3,,,
-20.0,-23.13,3.13,1.11,15.3,,,
-17.5,-21.38,3.88,1.11,15.3,,,
-15.0,-20.25,5.25,1.11,15.3,,,
-12.5,-19.72,7.22,1.11,15.3,,,
-10.0,-19.65,9.65,1.11,15.3,,,
-7.5,-19.61,12.11,1.11,15.3,,,
-5.0,-19.55,14.55,1.11,15.3,,,
-2.5,-19.45,16.95,1.11,15.3,,,
0.0,-19.25,19.25,1.11,15.3,,,
-60.0,-63.01,3.01,1.11,16.2,,,
-57.5,-60.51,3.01,1.11,16.2,,,
-55.0,-58.01,3.01,1.11,16.2,,,
-52.5,-55.51,3.01,1.11,16.2,,,
-50.0,-53.01,3.01,1.11,16.2,,,
-47.5,-50.51,3.01,1.11,16.2,,,
-45.0,-48.01,3.01,1.11,16.2,,,
-42.5,-45.51,3.01,1.11,16.2,,,
-40.0,-43.01,3.01,1.11,16.2,,,
-37.5,-40.51,3.01,1.11,16.2,,,
-35.0,-38.01,3.01,1.11,16.2,,,
-32.5,-35.51,3.01,1.11,16.2,,,
-30.0,-33.01,3.01,1.11,16.2,,,
-27.5,-30.51,3.01,1.11,16.2,,,
-25.0,-28.01,3.01,1.11,16.2,,,
-22.5,-25.51,3.01,1.11,16.2,,,
-20.0,-23.13,3.13,1.11,16.2,,,
-17.5,-21.38,3.88,1.11,16.2,,,
-15.0,-20.26,5.26,1.11,16.2,,,
-12.5,-19.73,7.23,1.11,16.2,,,
-10.0,-19.68,9.68,1.11,16.2,,,
-7.5,-19.65,12.15,1.11,16.2,,,
-5.0,-19.6,14.6,1.11,16.2,,,
-2.5,-19.51,17.01,1.11,16.2,,,
0.0,-19.31,19.31,1.11,16.2,,,
-60.0,-63.01,3.01,1.11,17.2,,,
-57.5,-60.51,3.01,1.11,17.2,,,
-55.0,-58.01,3.01,1.11,17.2,,,
-52.5,-55.51,3.01,1.11,17.2,,,
-50.0,-53.01,3.01,1.11,17.2,,,
-47.5,-50.51,3.01,1.11,17.2,,,
-45.0,-48.01,3.01,1.11,17.2,,,
-42.5,-45.51,3.01,1.11,17.2,,,
-40.0,-43.01,3.01,1.11,17.2,,,
-37.5,-40.51,3.01,1.11,17.2,,,
-35.0,-38.01,3.01,1.11,17.2,,,
-32.5,-35.51,3.01,1.11,17.2,,,
-30.0,-33.01,3.01,1.11,17.2,,,
-27.5,-30.51,3.01,1.11,17.2,,,
-25.0,-28.01,3.01,1.11,17.2,,,
-22.5,-25.51,3.01,1.11,17.2,,,
-20.0,-23.13,3.13,1.11,17.2,,,
-17.5,-21.39,3.89,1.11,17.2,,,
-15.0,-20.27,5.27,1.11,17.2,,,
-12.5,-19.75,7.25,1.11,17.2,,,
-10.0,-19.7,9.7,1.11,17.2,,,
-7.5,-19.69,12.19,1.11,17.2,,,
-5.0,-19.64,14.64,1.11,17.2,,,
-2.5,-19.56,17.06,1.11,17.2,,,
0.0,-19.37,19.37,1.11,17.2,,,
-60.0,-63.01,3.01,1.11,18.1,,,
-57.5,-60.51,3.01,1.11,18.1,,,
-55.0,-58.01,3.01,1.11,18.1,,,
-52.5,-55.51,3.01,1.11,18.1,,,
-50.0,-53.01,3.01,1.11,18.1,,,
-47.5,-50.51,3.01,1.11,18.1,,,
-45.0,-48.01,3.01,1.11,18.1,,,
-42.5,-45.51,3.01,1.11,18.1,,,
-40.0,-43.01,3.01,1.11,18.1,,,
-37.5,-40.51,3.01,1.11,18.1,,,
-35.0,-38.01,3.01,1.11,18.1,,,
-32.5,-35.51,3.01,1.11,18.1,,,
-30.0,-33.01,3.01,1.11,18.1,,,
-27.5,-30.51,3.01,1.11,18.1,,,
-25.0,-28.01,3.01,1.11,18.1,,,
-22.5,-25.51,3.01,1.11,18.1,,,
-20.0,-23.13,3.13,1.11,18.1,,,
-17.5,-21.39,3.89,1.11,18.1,,,
-15.0,-20.28,5.28,1.11,18.1,,,
-12.5,-19.76,7.26,1.11,18.1,,,
-10.0,-19.72,9.72,1.11,18.1,,,
-7.5,-19.72,12.22,1.11,18.1,,,
-5.0,-19.68,14.68,1.11,18.1,,,
-2.5,-19.61,17.11,1.11,18.1,,,
0.0,-19.43,19.43,1.11,18.1,,,
-60.0,-63.01,3.01,1.11,19.1,,,
-57.5,-60.51,3.01,1.11,19.1,,,
-55.0,-58.01,3.01,1.11,19.1,,,
-52.5,-55.51,3.01,1.11,19.1,,,
-50.0,-53.01,3.01,1.11,19.1,,,
-47.5,-50.51,3.01,1.11,19.1,,,
-45.0,-48.01,3.01,1.11,19.1,,,
-42.5,-45.51,3.01,1.11,19.1,,,
-40.0,-43.01,3.01,1.11,19.1,,,
-37.5,-40.51,3.01,1.11,19.1,,,
-35.0,-38.01,3.01,1.11,19.1,,,
-32.5,-35.51,3.01,1.11,19.1,,,
-30.0,-33.01,3.01,1.11,19.1,,,
-27.5,-30.51,3.01,1.11,19.1,,,
-25.0,-28.01,3.01,1.11,19.1,,,
-22.5,-25.51,3.01,1.11,19.1,,,
-20.0,-23.13,3.13,1.11,19.1,,,
-17.5,-21.39,3.89,1.11,19.1,,,
-15.0,-20.29,5.29,1.11,19.1,,,
-12.5,-19.77,7.27,1.11,19.1,,,
-10.0,-19.74,9.74,1.11,19.1,,,
-7.5,-19.74,12.24,1.11,19.1,,,
-5.0,-19.71,14.71,1.11,19.1,,,
-2.5,-19.65,17.15,1.11,19.1,,,
0.0,-19.47,19.47,1.11,19.1,,,
-60.0,-63.01,3.01,1.11,20.0,,,
-57.5,-60.51,3.01,1.11,20.0,,,
-55.0,-58.01,3.01,1.11,20.0,,,
-52.5,-55.51,3.01,1.11,20.0,,,
-50.0,-53.01,3.01,1.11,20.0,,,
-47.5,-50.51,3.01,1.11,20.0,,,
-45.0,-48.01,3.01,1.11,20.0,,,
-42.5,-45.51,3.01,1.11,20.0,,,
-40.0,-43.01,3.01,1.11,20.0,,,
-37.5,-40.51,3.01,1.11,20.0,,,
-35.0,-38.01,3.01,1.11,20.0,,,
-32.5,-35.51,3.01,1.11,20.0,,,
-30.0,-33.01,3.01,1.11,20.0,,,
-27.5,-30.51,3.01,1.11,20.0,,,
-25.0,-28.01,3.01,1.11,20.0,,,
-22.5,-25.51,3.01,1.11,20.0,,,
-20.0,-23.13,3.13,1.11,20.0,,,
-17.5,-21.39,3.89,1.11,20.0,,,
-15.0,-20.29,5.29,1.11,20.0,,,
-12.5,-19.79,7.29,1.11,20.0,,,
-10.0,-19.76,9.76,1.11,20.0,,,
-7.5,-19.77,12.27,1.11,20.0,,,
-5.0,-19.74,14.74,1.11,20.0,,,
-2.5,-19.68,17.18,1.11,20.0,,,
0.0,-19.52,19.52,1.11,20.0,,,
-60.0,-63.01,3.01,1.32,2.0,,,
-57.5,-60.51,3.01,1.32,2.0,,,
-55.0,-58.01,3.01,1.32,2.0,,,
-52.5,-55.51,3.01,1.32,2.0,,,
-50.0,-53.01,3.01,1.32,2.0,,,
-47.5,-50.51,3.01,1.32,2.0,,,
-45.0,-48.01,3.01,1.32,2.0,,,
-42.5,-45.51,3.01,1.32,2.0,,,
-40.0,-43.01,3.01,1.32,2.0,,,
-37.5,-40.51,3.01,1.32,2.0,,,
-35.0,-38.01,3.01,1.32,2.0,,,
-32.5,-35.51,3.01,1.32,2.0,,,
-30.0,-33.01,3.01,1.32,2.0,,,
-27.5,-30.51,3.01,1.32,2.0,,,
-25.0,-28.01,3.01,1.32,2.0,,,
-22.5,-25.51,3.01,1.32,2.0,,,
-20.0,-23.01,3.01,1.32,2.0,,,
-17.5,-20.51,3.01,1.32,2.0,,,
-15.0,-18.08,3.08,1.32,2.0,,,
-12.5,-16.0,3.5,1.32,2.0,,,
-10.0,-14.27,4.27,1.32,2.0,,,
-7.5,-12.87,5.37,1.32,2.0,,,
-5.0,-11.66,6.66,1.32,2.0,,,
-2.5,-10.43,7.93,1.32,2.0,,,
0.0,-9.09,9.09,1.32,2.0,,,
-60.0,-63.01,3.01,1.32,3.0,,,
-57.5,-60.51,3.01,1.32,3.0,,,
-55.0,-58.01,3.01,1.32,3.0,,,
-52.5,-55.51,3.01,1.32,3.0,,,
-50.0,-53.01,3.01,1.32,3.0,,,
-47.5,-50.51,3.01,1.32,3.0,,,
-45.0,-48.01,3.01,1.32,3.0,,,
-42.5,-45.51,3.01,1.32,3.0,,,
-40.0,-43.01,3.01,1.32,3.0,,,
-37.5,-40.51,3.01,1.32,3.0,,,
-35.0,-38.01,3.01,1.32,3.0,,,
-32.5,-35.51,3.01,1.32,3.0,,,
-30.0,-33.01,3.01,1.32,3.0,,,
-27.5,-30.51,3.01,1.32,3.0,,,
-25.0,-28.01,3.01,1.32,3.0,,,
-22.5,-25.51,3.01,1.32,3.0,,,
-20.0,-23.01,3.01,1.32,3.0,,,
-17.5,-20.51,3.01,1.32,3.0,,,
-15.0,-18.11,3.11,1.32,3.0,,,
-12.5,-16.16,3.66,1.32,3.0,,,
-10.0,-14.67,4.67,1.32,3.0,,,
-7.5,-13.63,6.13,1.32,3.0,,,
-5.0,-12.85,7.85,1.32,3.0,,,
-2.5,-12.04,9.54,1.32,3.0,,,
0.0,-11.13,11.13,1.32,3.0,,,
-60.0,-63.01,3.01,1.32,3.9,,,
-57.5,-60.51,3.01,1.32,3.9,,,
-55.0,-58.01,3.01,1.32,3.9,,,
-52.5,-55.51,3.01,1.32,3.9,,,
-50.0,-53.01,3.01,1.32,3.9,,,
-47.5,-50.51,3.01,1.32,3.9,,,
-45.0,-48.01,3.01,1.32,3.9,,,
-42.5,-45.51,3.01,1.32,3.9,,,
-40.0,-43.01,3.01,1.32,3.9,,,
-37.5,-40.51,3.01,1.32,3.9,,,
-35.0,-38.01,3.01,1.32,3.9,,,
-32.5,-35.51,3.01,1.32,3.9,,,
-30.0,-33.01,3.01,1.32,3.9,,,
-27.5,-30.51,3.01,1.32,3.9,,,
-25.0,-28.01,3.01,1.32,3.9,,,
-22.5,-25.51,3.01,1.32,3.9,,,
-20.0,-23.01,3.01,1.32,3.9,,,
-17.5,-20.51,3.01,1.32,3.9,,,
-15.0,-18.12,3.12,1.32,3.9,,,
-12.5,-16.24,3.74,1.32,3.9,,,
-10.0,-14.87,4.87,1.32,3.9,,,
-7.5,-14.01,6.51,1.32,3.9,,,
-5.0,-13.44,8.44,1.32,3.9,,,
-2.5,-12.85,10.35,1.32,3.9,,,
0.0,-12.15,12.15,1.32,3.9,,,
-60.0,-63.01,3.01,1.32,4.8,,,
-57.5,-60.51,3.01,1.32,4.8,,,
-55.0,-58.01,3.01,1.32,4.8,,,
-52.5,-55.51,3.01,1.32,4.8,,,
-50.0,-53.01,3.01,1.32,4.8,,,
-47.5,-50.51,3.01,1.32,4.8,,,
-45.0,-48.01,3.01,1.32,4.8,,,
-42.5,-45.51,3.01,1.32,4.8,,,
-40.0,-43.01,3.01,1.32,4.8,,,
-37.5,-40.51,3.01,1.32,4.8,,,
-35.0,-38.01,3.01,1.32,4.8,,,
-32.5,-35.51,3.01,1.32,4.8,,,
-30.0,-33.01,3.01,1.32,4.8,,,
-27.5,-30.51,3.01,1.32,4.8,,,
-25.0,-28.01,3.01,1.32,4.8,,,
-22.5,-25.51,3.01,1.32,4.8,,,
-20.0,-23.01,3.01,1.32,4.8,,,
-17.5,-20.51,3.01,1.32,4.8,,,
-15.0,-18.13,3.13,1.32,4.8,,,
-12.5,-16.29,3.79,1.32,4.8,,,
-10.0,-15.0,5.0,1.32,4.8,,,
-7.5,-14.25,6.75,1.32,4.8,,,
-5.0,-13.81,8.81,1.32,4.8,,,
-2.5,-13.35,10.85,1.32,4.8,,,
0.0,-12.78,12.78,1.32,4.8,,,
-60.0,-63.01,3.01,1.32,5.8,,,
-57.5,-60.51,3.01,1.32,5.8,,,
-55.0,-58.01,3.01,1.32,5.8,,,
-52.5,-55.51,3.01,1.32,5.8,,,
-50.0,-53.01,3.01,1.32,5.8,,,
-47.5,-50.51,3.01,1.32,5.8,,,
-45.0,-48.01,3.01,1.32,5.8,,,
-42.5,-45.51,3.01,1.32,5.8,,,
-40.0,-43.01,3.01,1.32,5.8,,,
-37.5,-40.51,3.01,1.32,5.8,,,
-35.0,-38.01,3.01,1.32,5.8,,,
-32.5,-35.51,3.01,1.32,5.8,,,
-30.0,-33.01,3.01,1.32,5.8,,,
-27.5,-30.51,3.01,1.32,5.8,,,
-25.0,-28.01,3.01,1.32,5.8,,,
-22.5,-25.51,3.01,1.32,5.8,,,
-20.0,-23.01,3.01,1.32,5.8,,,
-17.5,-20.51,3.01,1.32,5.8,,,
-15.0,-18.13,3.13,1.32,5.8,,,
-12.5,-16.32,3.82,1.32,5.8,,,
-10.0,-15.09,5.09,1.32,5.8,,,
-7.5,-14.41,6.91,1.32,5.8,,,
-5.0,-14.06,9.06,1.32,5.8,,,
-2.5,-13.69,11.19,1.32,5.8,,,
0.0,-13.21,13.21,1.32,5.8,,,
-60.0,-63.01,3.01,1.32,6.7,,,
-57.5,-60.51,3.01,1.32,6.7,,,
-55.0,-58.01,3.01,1.32,6.7,,,
-52.5,-55.51,3.01,1.32,6.7,,,
-50.0,-53.01,3.01,1.32,6.7,,,
-47.5,-50.51,3.01,1.32,6.7,,,
-45.0,-48.01,3.01,1.32,6.7,,,
-42.5,-45.51,3.01,1.32,6.7,,,
-40.0,-43.01,3.01,1.32,6.7,,,
-37.5,-40.51,3.01,1.32,6.7,,,
-35.0,-38.01,3.01,1.32,6.7,,,
-32.5,-35.51,3.01,1.32,6.7,,,
-30.0,-33.01,3.01,1.32,6.7,,,
-27.5,-30.51,3.01,1.32,6.7,,,
-25.0,-28.01,3.01,1.32,6.7,,,
-22.5,-25.51,3.01,1.32,6.7,,,
-20.0,-23.01,3.01,1.32,6.7,,,
-17.5,-20.51,3.01,1.32,6.7,,,
-15.0,-18.14,3.14,1.32,6.7,,,
-12.5,-16.35,3.85,1.32,6.7,,,
-10.0,-15.15,5.15,1.32,6.7,,,
-7.5,-14.52,7.02,1.32,6.7,,,
-5.0,-14.24,9.24,1.32,6.7,,,
-2.5,-13.93,11.43,1.32,6.7,,,
0.0,-13.52,13.52,1.32,6.7,,,
-60.0,-63.01,3.01,1.32,7.7,,,
-57.5,-60.51,3.01,1.32,7.7,,,
-55.0,-58.01,3.01,1.32,7.7,,,
-52.5,-55.51,3.01,1.32,7.7,,,
-50.0,-53.01,3.01,1.32,7.7,,,
-47.5,-50.51,3.01,1.32,7.7,,,
-45.0,-48.01,3.01,1.32,7.7,,,
-42.5,-45.51,3.01,1.32,7.7,,,
-40.0,-43.01,3.01,1.32,7.7,,,
-37.5,-40.51,3.01,1.32,7.7,,,
-35.0,-38.01,3.01,1.32,7.7,,,
-32.5,-35.51,3.01,1.32,7.7,,,
-30.0,-33.01,3.01,1.32,7.7,,,
-27.5,-30.51,3.01,1.32,7.7,,,
-25.0,-28.01,3.01,1.32,7.7,,,
-22.5,-25.51,3.01,1.32,7.7,,,
-20.0,-23.01,3.01,1.32,7.7,,,
-17.5,-20.51,3.01,1.32,7.7,,,
-15.0,-18.14,3.14,1.32,7.7,,,
-12.5,-16.36,3.86,1.32,7.7,,,
-10.0,-15.19,5.19,1.32,7.7,,,
-7.5,-14.61,7.11,1.32,7.7,,,
-5.0,-14.38,9.38,1.32,7.7,,,
-2.5,-14.11,11.61,1.32,7.7,,,
0.0,-13.75,13.75,1.32,7.7,,,
-60.0,-63.01,3.01,1.32,8.6,,,
-57.5,-60.51,3.01,1.32,8.6,,,
-55.0,-58.01,3.01,1.32,8.6,,,
-52.5,-55.51,3.01,1.32,8.6,,,
-50.0,-53.01,3.01,1.32,8.6,,,
-47.5,-50.51,3.01,1.32,8.6,,,
-45.0,-48.01,3.01,1.32,8.6,,,
-42.5,-45.51,3.01,1.32,8.6,,,
-40.0,-43.01,3.01,1.32,8.6,,,
-37.5,-40.51,3.01,1.32,8.6,,,
-35.0,-38.01,3.01,1.32,8.6,,,
-32.5,-35.51,3.01,1.32,8.6,,,
-30.0,-33.01,3.01,1.32,8.6,,,
-27.5,-30.51,3.01,1.32,8.6,,,
-25.0,-28.01,3.01,1.32,8.6,,,
-22.5,-25.51,3.01,1.32,8.6,,,
-20.0,-23.01,3.01,1.32,8.6,,,
-17.5,-20.51,3.01,1.32,8.6,,,
-15.0,-18.14,3.14,1.32,8.6,,,
-12.5,-16.38,3.88,1.32,8.6,,,
-10.0,-15.23,5.23,1.32,8.6,,,
-7.5,-14.68,7.18,1.32,8.6,,,
-5.0,-14.48,9.48,1.32,8.6,,,
-2.5,-14.25,11.75,1.32,8.6,,,
0.0,-13.92,13.92,1.32,8.6,,,
-60.0,-63.01,3.01,1.32,9.6,,,
-57.5,-60.51,3.01,1.32,9.6,,,
-55.0,-58.01,3.01,1.32,9.6,,,
-52.5,-55.51,3.01,1.32,9.6,,,
-50.0,-53.01,3.01,1.32,9.6,,,
-47.5,-50.51,3.01,1.32,9.6,,,
-45.0,-48.01,3.01,1.32,9.6,,,
-42.5,-45.51,3.01,1.32,9.6,,,
-40.0,-43.01,3.01,1.32,9.6,,,
-37.5,-40.51,3.01,1.32,9.6,,,
-35.0,-38.01,3.01,1.32,9.6,,,
-32.5,-35.51,3.01,1.32,9.6,,,
-30.0,-33.01,3.01,1.32,9.6,,,
-27.5,-30.51,3.01,1.32,9.6,,,
-25.0,-28.01,3.01,1.32,9.6,,,
-22.5,-25.51,3.01,1.32,9.6,,,
-20.0,-23.01,3.01,1.32,9.6,,,
-17.5,-20.51,3.01,1.32,9.6,,,
-15.0,-18.14,3.14,1.32,9.6,,,
-12.5,-16.39,3.89,1.32,9.6,,,
-10.0,-15.26,5.26,1.32,9.6,,,
-7.5,-14.73,7.23,1.32,9.6,,,
-5.0,-14.57,9.57,1.32,9.6,,,
-2.5,-14.37,11.87,1.32,9.6,,,
0.0,-14.07,14.07,1.32,9.6,,,
-60.0,-63.01,3.01,1.32,10.5,,,
-57.5,-60.51,3.01,1.32,10.5,,,
-55.0,-58.01,3.01,1.32,10.5,,,
-52.5,-55.51,3.01,1.32,10.5,,,
-50.0,-53.01,3.01,1.32,10.5,,,
-47.5,-50.51,3.01,1.32,10.5,,,
-45.0,-48.01,3.01,1.32,10.5,,,
-42.5,-45.51,3.01,1.32,10.5,,,
-40.0,-43.01,3.01,1.32,10.5,,,
-37.5,-40.51,3.01,1.32,10.5,,,
-35.0,-38.01,3.01,1.32,10.5,,,
-32.5,-35.51,3.01,1.32,10.5,,,
-30.0,-33.01,3.01,1.32,10.5,,,
-27.5,-30.51,3.01,1.32,10.5,,,
-25.0,-28.01,3.01,1.32,10.5,,,
-22.5,-25.51,3.01,1.32,10.5,,,
-20.0,-23.01,3.01,1.32,10.5,,,
-17.5,-20.51,3.01,1.32,10.5,,,
-15.0,-18.14,3.14,1.32,10.5,,,
-12.5,-16.4,3.9,1.32,10.5,,,
-10.0,-15.28,5.28,1.32,10.5,,,
-7.5,-14.78,7.28,1.32,10.5,,,
-5.0,-14.63,9.63,1.32,10.5,,,
-2.5,-14.46,11.96,1.32,10.5,,,
0.0,-14.19,14.19,1.32,10.5,,,
-60.0,-63.01,3.01,1.32,11.5,,,
-57.5,-60.51,3.01,1.32,11.5,,,
-55.0,-58.01,3.01,1.32,11.5,,,
-52.5,-55.51,3.01,1.32,11.5,,,
-50.0,-53.01,3.01,1.32,11.5,,,
-47.5,-50.51,3.01,1.32,11.5,,,
-45.0,-48.01,3.01,1.32,11.5,,,
-42.5,-45.51,3.01,1.32,11.5,,,
-40.0,-43.01,3.01,1.32,11.5,,,
-37.5,-40.51,3.01,1.32,11.5,,,
-35.0,-38.01,3.01,1.32,11.5,,,
-32.5,-35.51,3.01,1.32,11.5,,,
-30.0,-33.01,3.01,1.32,11.5,,,
-27.5,-30.51,3.01,1.32,11.5,,,
-25.0,-28.01,3.01,1.32,11.5,,,
-22.5,-25.51,3.01,1.32,11.5,,,
-20.0,-23.01,3.01,1.32,11.5,,,
-17.5,-20.51,3.01,1.32,11.5,,,
-15.0,-18.15,3.15,1.32,11.5,,,
-12.5,-16.41,3.91,1.32,11.5,,,
-10.0,-15.3,5.3,1.32,11.5,,,
-7.5,-14.81,7.31,1.32,11.5,,,
-5.0,-14.69,9.69,1.32,11.5,,,
-2.5,-14.54,12.04,1.32,11.5,,,
0.0,-14.28,14.28,1.32,11.5,,,
-60.0,-63.01,3.01,1.32,12.4,,,
-57.5,-60.51,3.01,1.32,12.4,,,
-55.0,-58.01,3.01,1.32,12.4,,,
-52.5,-55.51,3.01,1.32,12.4,,,
-50.0,-53.01,3.01,1.32,12.4,,,
-47.5,-50.51,3.01,1.32,12.4,,,
-45.0,-48.01,3.01,1.32,12.4,,,
-42.5,-45.51,3.01,1.32,12.4,,,
-40.0,-43.01,3.01,1.32,12.4,,,
-37.5,-40.51,3.01,1.32,12.4,,,
-35.0,-38.01,3.01,1.32,12.4,,,
-32.5,-35.51,3.01,1.32,12.4,,,
-30.0,-33.01,3.01,1.32,12.4,,,
-27.5,-30.51,3.01,1.32,12.4,,,
-25.0,-28.01,3.01,1.32,12.4,,,
-22.5,-25.51,3.01,1.32,12.4,,,
-20.0,-23.01,3.01,1.32,12.4,,,
-17.5,-20.51,3.01,1.32,12.4,,,
-15.0,-18.15,3.15,1.32,12.4,,,
-12.5,-16.41,3.91,1.32,12.4,,,
-10.0,-15.32,5.32,1.32,12.4,,,
-7.5,-14.84,7.34,1.32,12.4,,,
-5.0,-14.74,9.74,1.32,12.4,,,
-2.5,-14.61,12.11,1.32,12.4,,,
0.0,-14.37,14.37,1.32,12.4,,,
-60.0,-63.01,3.01,1.32,13.4,,,
-57.5,-60.51,3.01,1.32,13.4,,,
-55.0,-58.01,3.01,1.32,13.4,,,
-52.5,-55.51,3.01,1.32,13.4,,,
-50.0,-53.01,3.01,1.32,13.4,,,
-47.5,-50.51,3.01,1.32,13.4,,,
-45.0,-48.01,3.01,1.32,13.4,,,
-42.5,-45.51,3.01,1.32,13.4,,,
-40.0,-43.01,3.01,1.32,13.4,,,
-37.5,-40.51,3.01,1.32,13.4,,,
